-0.04470834	-0.003330651	-0.011733752	0.00044870304	-0.07218709	0.0016129004	-0.021425104	-0.014367213	-0.00521854	-0.019290848	0.01902085	0.0058678733	-0.073939234	0.014502299	-0.049479946	-0.057389513
-0.044882312	-0.020315869	0.010594255	-0.04159816	-0.060889415	0.010113734	0.0027768791	-0.021670803	-0.017809791	-0.03630646	-0.006878635	0.023511028	-0.04591749	0.0063003227	-0.058061033	-0.014098598
-0.06852475	-0.017715402	-0.015041336	0.005904561	-0.06748186	-0.07167267	0.034997452	-0.051364463	-0.0009972178	0.0020782875	-0.015841423	-0.044984646	-0.059092276	-0.019912498	-0.08919544	-0.019842826
-0.030901952	-0.0054832553	-0.016517077	0.01571966	-0.07664787	-0.02203858	0.008932652	0.026041377	-0.03618231	-0.013556455	0.010990545	0.020613223	-0.025640266	-0.0021075883	-0.026226297	-0.06407213
-0.02280934	0.004874345	-0.0002849922	-0.024751209	-0.052115258	-0.042884402	0.02760772	0.074054174	-0.027022436	-0.0034246484	0.018676661	0.009494766	-0.030884406	-0.004958037	-0.06885374	0.0023353791
-0.0077073397	-0.03523149	-0.064621955	-0.0004396709	-0.05373221	0.042858366	0.0006574032	-0.010002333	-0.032121025	-0.0038992425	-0.012932951	0.059737213	-0.041793924	0.01230878	-0.093814634	-0.057241622
-0.112560995	0.04065473	0.022804681	-0.022108044	-0.06610965	-0.026058579	-0.06476902	-0.02657056	0.06113465	-0.06997487	0.035008464	-0.005256809	-0.008560623	-0.035470273	-0.023520218	-0.017807074
-0.050027624	-0.05093127	0.008521833	-0.02298072	-0.043255165	-0.026302084	0.039997514	0.019152818	0.06236892	0.0030353563	0.022922102	0.010039668	-0.032652915	0.031758055	-0.071492925	-0.022831026
-0.07854546	-0.05859403	0.037754275	-0.009900262	-0.09048093	-0.013287932	-0.02782754	0.027666105	-0.026707368	-0.015542594	-0.010116123	0.007924001	-0.0448271	0.07030305	-0.07746996	0.006001165
-0.04973584	-0.01748153	0.01989602	0.016220221	-0.056936942	-0.06048211	-0.060947165	-0.058344737	-0.02217907	0.022075903	-0.049489688	-0.042051073	-0.03429608	-0.021623993	-0.068205856	-0.0005346252
0.024762426	0.025655624	0.0288581	0.05076107	-0.0503435	0.012572652	-0.03973351	-0.00832639	0.018057734	-0.044750612	-0.07490111	-0.00047966762	-0.012012609	0.02872255	-0.10123425	0.048412513
-0.061976794	0.020797316	-0.050628185	-0.013398015	-0.09056944	-0.00073434936	-0.051102903	0.0036855042	0.036206603	-0.009562229	-0.017997706	0.027994325	-0.02898136	0.082822435	-0.07726095	-0.05876347
-0.0100445	-0.061642233	-0.030030806	0.0031152777	-0.02101142	-0.051228803	0.0144827785	0.08842206	-0.0022391274	-0.021595886	0.012923918	0.023057006	-0.018968893	-0.033983648	-0.05183943	0.016258495
-0.058549233	0.066022016	0.014447015	0.00048073425	-0.041356012	0.07293346	-0.06721188	0.04086342	0.052313782	-0.0089797005	0.0014928596	0.019866215	-0.031473245	-0.02182911	-0.015954498	-0.050337866
-0.116412945	-0.0134119475	0.024637781	0.011257714	-0.08524513	-0.086304136	0.032729547	0.05884873	0.008814912	0.026096467	0.020709835	-0.020867554	-0.072375014	-0.067889616	-0.059579037	0.016105633
-0.048739664	0.058283314	0.053197883	-0.024756094	0.049812872	0.01930131	0.014567239	0.015161485	-0.050295852	-0.02040476	-0.06078852	-0.022796968	-0.03483539	0.07260409	-0.05833526	-0.018426698
-0.04454909	-0.0612993	0.022119876	-0.0017865632	-0.04706561	-0.020316288	0.0017831518	-0.0075333705	0.07006028	-0.008648527	-0.024819655	-0.012010009	-0.017750405	0.0030935453	-0.07373075	-0.0542082
-0.0816103	-0.06336295	-0.05768339	0.025244595	0.02326754	0.027394801	-0.01927897	0.009712831	0.037518967	-0.058659084	-0.035378672	0.0087121725	-0.059640132	0.0569612	0.0069529526	-0.009624154
-0.039293747	-0.04234916	0.030920705	-0.056140836	-0.030171694	0.004621759	-0.029619291	0.033594687	-0.005826662	0.004782131	-0.071512796	0.034968626	0.007277654	0.006514158	0.014825019	0.018191414
-0.06771357	-0.055510744	0.007440022	0.0028649329	0.007356427	-0.09299736	-0.02389763	-0.06576156	0.01748303	-0.033260066	0.028063644	0.020264579	-0.03938664	0.028794015	-0.094423294	-0.019833568
-0.034287944	-0.054975405	0.00795323	-0.03849459	-0.07367224	0.07071737	0.027941283	-0.05545798	0.06066189	0.016830731	-0.03614744	0.005430068	-0.07059618	-0.093566276	-0.11054345	-0.054379288
-0.06412165	0.040193472	-0.023105783	0.03468744	-0.059663102	0.02154047	0.037320245	-0.008025454	0.15146127	-0.015551173	0.08872937	0.10213464	-0.12159704	0.03071295	0.04041071	0.066587135
-0.035342846	0.024032805	-0.080868684	0.03512189	0.003652778	-0.054697406	-0.088453345	-0.026822105	-0.08971675	0.063752756	-0.017564444	-0.11958334	0.04210162	-0.0688124	-0.12962359	-0.06575253
-0.005099739	-0.029217055	-0.049788456	-0.07165094	-0.06661876	0.044852417	0.07884629	0.040375818	-0.007527974	-0.0036622167	-0.041156143	-0.007561918	0.0041311705	-0.040464465	-0.048292816	-0.03786111
0.034900725	-0.028979892	0.07612482	0.03346225	0.0038459653	-0.06696893	0.02867041	0.011120421	-0.030166768	-0.034698036	0.005251156	-0.10852566	-0.0085195685	0.059243117	-0.090298265	-0.037655838
-0.036630135	0.030664451	0.048798725	0.014062893	-0.03714139	0.035112746	0.042551305	0.016659359	0.13611671	0.071359925	0.0146039715	0.069663264	0.046848748	-0.004377412	-0.066150256	-0.032754328
0.06792884	0.06298251	0.045986976	-0.06530325	-0.04355714	0.090918116	0.053329367	-0.038638536	-0.0022551375	-0.0053822617	0.059651792	-0.043548938	-0.09901946	-0.04900949	0.016794356	-0.052827604
-0.030565161	0.066106856	-0.0005109293	0.104720496	-0.070341974	-0.03675178	-0.033555463	-0.053537965	-0.055664934	-0.0035623491	0.024420546	0.04760367	-0.009836903	0.020681044	-0.004553246	-0.016192986
0.033178974	-0.060804788	0.012528323	0.034692448	-0.030571094	-0.01844908	-0.040421214	-0.010303932	0.027285147	-0.08309505	0.0018036185	-0.056115028	-0.036158822	-0.056084264	-0.023914048	0.026570544
-0.07687106	-0.014721501	0.047210183	-0.045204055	-0.07023972	-0.039124712	-0.01050006	0.06093221	0.009870794	0.0033806225	0.07205396	0.08513909	0.023643775	-0.01613358	0.017289013	0.060093492
-0.0096543785	-0.0253981	0.043051504	-0.08079256	0.0037106846	0.07773754	-0.03222028	-0.023707375	-0.02515697	0.016300583	0.027476603	0.009775469	-0.01666495	0.039588857	0.010466553	0.003456199
-0.036600444	-0.0066306605	0.032013815	-0.02849039	-0.029286388	-0.009276104	0.055256594	0.014232478	-0.022860354	0.09237611	-0.028340284	-0.023838712	-0.015313105	0.0057005933	0.0039738487	0.024231888
0.061898753	0.040536832	0.016109467	-0.005135471	0.03887369	-0.039186135	0.047828946	-0.0036853494	-0.013380795	-0.06197464	0.053903963	-0.04705016	-0.077345945	-0.042436313	-0.027764322	-0.020104509
0.05505675	-0.052670356	0.056181356	-0.0060090367	-0.045719534	0.024249876	0.0030650247	-0.003612168	0.017596647	-0.002948272	-0.06898503	-0.04737691	0.0044256775	-0.025377227	0.02868632	-0.068866365
-0.0023296648	0.023056643	-0.015094908	-0.011012362	-0.052195363	-0.03351757	0.0026854295	0.0130633805	0.05058167	-0.10067197	0.015936313	-0.00016828181	0.016374242	-0.012485575	-0.035903953	-0.011146142
0.024615532	-0.028178921	0.008817413	-0.0025611348	-0.12975094	-0.056054305	-0.029878914	-0.040575396	-0.015953586	0.027327638	0.004039602	-0.08909742	-0.013740338	-0.04098021	-0.038250826	-0.016591813
-0.04389115	0.09198927	-0.03620322	-0.050788034	-0.020804789	-0.05963446	-0.0336973	0.013485603	0.013396342	-0.122243434	-0.03112534	0.011247363	-0.013552322	0.0007587321	-0.110407814	-0.08054257
